CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Quantidade_Acionistas_PF;Quantidade_Acionistas_PJ;Quantidade_Acionistas_Investidores_Institucionais;Quantidade_Acoes_Ordinarias_Circulacao;Percentual_Acoes_Ordinarias_Circulacao;Quantidade_Acoes_Preferenciais_Circulacao;Percentual_Acoes_Preferenciais_Circulacao;Quantidade_Total_Acoes_Circulacao;Percentual_Total_Acoes_Circulacao;Data_Ultima_Assembleia
10.338.320/0001-00;2020-01-01;7;102917;AFLUENTE TRANSMISSÃO DE ENERGIA ELÉTRICA S/A;1986;276;3;862287;100.000000;0;0.000000;862287;100.000000;2019-04-15
10.488.244/0001-19;2020-01-01;1;95400;INFRASEC SECURITIZADORA S.A.;0;2;0;10000;100.000000;0;0.000000;10000;100.000000;2013-12-27
10.502.676/0001-37;2020-01-01;3;102946;TERMELÉTRICA PERNAMBUCO III S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2014-07-14
10.531.501/0001-58;2020-01-01;2;98543;CONC AUTO RAPOSO TAVARES S.A.;0;1;0;3432069431;50.000000;3432069431;50.000000;6864138862;100.000000;2019-11-26
10.571.175/0001-02;2020-01-01;4;102616;URBA DESENVOLVIMENTO URBANO S.A.;7;2;0;0;0.000000;0;0.000000;0;0.000000;2020-08-20
10.608.405/0001-60;2020-01-01;12;99738;BARI SECURITIZADORA S.A.;1;1;0;1350000;100.000000;0;0.000000;1350000;100.000000;2017-03-10
10.629.105/0001-68;2020-01-01;22;103769;PRIO S.A.;50944;359;417;807220415;91.903912;0;0.000000;807220415;91.903912;2020-12-04
10.635.691/0001-53;2020-01-01;1;95391;VIARONDON CONCESSIONÁRIA DE RODOVIA S.A.;0;1;0;249500000;50.000000;249500000;50.000000;499000000;100.000000;2019-04-30
10.647.979/0001-48;2020-01-01;6;104639;CONC ROTA DAS BANDEIRAS S.A.;0;2;0;0;0.000000;0;0.000000;0;0.000000;2021-05-11
10.670.314/0001-55;2020-01-01;1;94624;VIABAHIA CONCESSIONÁRIA DE RODOVIAS SA;0;2;0;0;0.000000;0;0.000000;0;0.000000;2020-04-06
10.753.164/0001-43;2020-01-01;5;99082;ECO SECURITIZADORA DIREITOS CRED AGRONEGÓCIO S.A.;1;0;0;0;0.000000;0;0.000000;0;0.000000;2020-05-06
10.760.260/0001-19;2020-01-01;15;103508;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;157227;947;118;200891976;99.858194;0;0.000000;200891976;99.858194;2021-04-27
10.807.374/0001-77;2020-01-01;1;97783;BOA SAFRA SEMENTES S.A.;2;0;0;0;0.000000;0;0.000000;0;0.000000;2020-10-14
10.835.932/0001-08;2020-01-01;10;103116;CIA ENERGETICA DE PERNAMBUCO - CELPE;1178;253;9;280143;0.420000;7445048;89.590000;7725191;10.350000;2019-04-15
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;0;1;0;0;0.000000;0;0.000000;0;0.000000;2020-04-15
10.851.805/0001-00;2020-01-01;4;103604;FLEX GESTÃO DE RELACIONAMENTOS S.A.-EM RECUPERAÇÃO JUDICIAL;0;1;1;0;0.000000;0;0.000000;0;0.000000;2017-08-31
11.257.352/0001-43;2020-01-01;1;93955;BSI CAPITAL SECURITIZADORA S.A.;1;1;0;0;0.000000;0;0.000000;0;0.000000;2014-08-01
11.274.829/0001-07;2020-01-01;4;103821;COMPANHIA PAULISTA DE SECURITIZAÇÃO;0;2;0;0;0.000000;0;0.000000;0;0.000000;2019-04-30
11.284.204/0001-18;2020-01-01;16;103553;YOU INC INCORPORADORA E PARTICIPAÇÃO S.A;3;2;0;7608855;23.544000;0;0.000000;7608855;23.544000;2020-06-09
11.421.994/0001-36;2020-01-01;6;103012;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;7;3;1;33918099;47.440000;0;0.000000;33918099;47.440000;2020-08-20
11.669.021/0001-10;2020-01-01;7;103825;ENAUTA PARTICIPAÇÕES S.A.;30183;34;436;75939767;28.570000;0;0.000000;75939767;28.570000;2020-06-24
11.716.471/0001-17;2020-01-01;1;95183;TRX SECURITIZADORA S.A.;2;3;0;150000;100.000000;0;0.000000;150000;100.000000;2019-03-18
11.721.921/0001-60;2020-01-01;8;103968;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;4360;33;66;14408593;94.592416;0;0.000000;14408593;94.592416;2020-10-30
11.725.176/0001-27;2020-01-01;9;103323;BOA VISTA SERVIÇOS S.A.;1509;14;182;522892802;98.930000;0;0.000000;522892802;98.930000;2021-04-26
11.992.680/0001-93;2020-01-01;15;104749;QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.;55831;682;343;283684537;99.883883;0;0.000000;283684537;99.883883;2021-05-07
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;3892;174;0;57199595;67.365000;0;0.000000;57199595;67.365000;2020-04-30
12.091.809/0001-55;2020-01-01;8;100714;BRAVA ENERGIA S.A.;4225;17;109;106651414;97.400000;0;0.000000;106651414;97.400000;2020-12-11
12.108.897/0001-50;2020-01-01;9;104779;D1000 VAREJO FARMA PARTICIPAÇÕES S.A.;0;1;0;23536205;46.512000;0;0.000000;23536205;46.512000;2020-07-15
12.130.744/0001-00;2020-01-01;5;100899;TRUE SECURITIZADORA S.A.;0;2;0;0;0.000000;0;0.000000;0;0.000000;2018-05-25
12.139.922/0001-63;2020-01-01;1;93612;OCTANTE SECURITIZADORA S.A.;1;1;0;0;0.000000;0;0.000000;0;0.000000;2020-04-30
12.181.987/0001-77;2020-01-01;8;104089;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;0;2;0;76214700;36.647000;0;0.000000;76214700;36.647000;2020-08-31
12.261.588/0001-16;2020-01-01;1;95214;POLO CAPITAL SECURITIZADORA S.A;3;0;0;0;0.000000;0;0.000000;0;0.000000;2010-05-31
12.300.288/0001-07;2020-01-01;9;104815;NORTE ENERGIA S.A.;0;10;0;0;0.000000;0;0.000000;0;0.000000;2020-06-18
12.320.349/0001-90;2020-01-01;1;94933;ORE  SECURITIZADORA SA;1;1;0;826755;0.000000;0;100.000000;826755;100.000000;2018-07-30
12.489.315/0001-23;2020-01-01;2;99293;FERREIRA GOMES ENERGIA S.A.;0;2;0;0;0.000000;0;0.000000;0;0.000000;2020-04-24
12.528.708/0001-07;2020-01-01;10;103623;AERIS IND. E COM. DE EQUIP. PARA GER. DE ENG. S.A.;87809;244;273;218058827;28.459279;0;0.000000;218058827;28.459279;2021-04-01
12.648.266/0001-24;2020-01-01;9;96882;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;5466;91;189;43733334;38.723000;0;0.000000;43733334;38.723000;2020-08-26
12.648.327/0001-53;2020-01-01;18;104716;HIDROVIAS DO BRASIL S.A.;0;0;11;325623566;42.823645;0;0.000000;325623566;42.823645;2020-08-31
12.827.269/0001-25;2020-01-01;1;95591;HRH ILHA DO SOL EMPREENDIMENTOS IMOBILIÁRIOS SPE S/A;0;2;0;0;0.000000;0;0.000000;0;0.000000;2018-10-29
12.919.786/0001-24;2020-01-01;3;103806;TCP TERMINAL DE CONTEINERES DE PARANAGUA SA;0;1;0;0;0.000000;0;0.000000;0;0.000000;2020-07-24
12.979.898/0001-70;2020-01-01;4;104816;FORTE SECURITIZADORA S.A.;3;1;0;3007777;100.000000;0;0.000000;3007777;100.000000;2021-04-30
13.009.717/0001-46;2020-01-01;22;103017;BCO ESTADO DE SERGIPE S.A. - BANESE;3167;336;14;485695;6.360000;1063111;13.910000;1548806;10.130000;2020-07-20
13.017.462/0001-63;2020-01-01;2;97252;ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGIA S/A;0;1;0;0;100.000000;0;0.000000;0;100.000000;2020-04-29
13.217.485/0001-11;2020-01-01;10;104632;GRUPO SBF S.A.;56777;273;353;88709474;36.674000;0;0.000000;88709474;36.674000;2020-04-30
13.349.677/0001-81;2020-01-01;1;95427;REIT SECURITIZADORA S/A;2;1;0;0;0.000000;0;0.000000;0;0.000000;2019-04-30
13.444.994/0001-87;2020-01-01;4;102121;MLOG S.A.;51;60;3;1360526;46.910000;0;0.000000;1360526;46.910000;2019-09-12
13.457.942/0001-45;2020-01-01;2;95226;RIVA INCORPORADORA S.A;0;2;0;0;0.000000;0;0.000000;0;0.000000;2020-06-24
13.483.537/0001-00;2020-01-01;2;99279;BRASIL SECURITIZADORA S/A;0;2;0;0;0.000000;0;0.000000;0;0.000000;2011-04-06
13.574.594/0001-96;2020-01-01;22;103639;ZAMP SA;27758;127;378;272245759;98.870664;0;0.000000;272245759;98.870664;2020-11-20
13.584.310/0001-42;2020-01-01;2;95720;SUGOI S.A.;0;1;0;1000000;100.000000;0;100.000000;1000000;100.000000;2020-07-22
14.110.585/0001-07;2020-01-01;7;103579;MÉLIUZ S.A.;3;1;0;74543311;58.958700;0;0.000000;74543311;58.958700;2020-10-05
14.191.427/0001-29;2020-01-01;9;108785;GRANBIO INVESTIMENTOS S.A.;0;2;0;15094340;13.960000;0;0.000000;15094340;13.960000;2020-03-17
14.308.514/0001-13;2020-01-01;1;94471;PARTICIPAÇÕES INDUST. DO NORDESTE S.A.;86;10;0;31251;2.480238;7765;2.473875;39016;24.789692;2020-04-29
14.333.683/0001-03;2020-01-01;1;95003;FONTAINE VILLE PARTICIPAÇÕES S/A;0;1;0;0;0.000000;0;0.000000;0;0.000000;2018-03-02
14.388.334/0001-99;2020-01-01;5;102621;PARANA BCO S.A.;19;1;0;0;0.000000;0;0.000000;0;0.000000;2020-07-17
14.776.142/0001-50;2020-01-01;7;103041;WESTWING COMÉRCIO VAREJISTA S.A.;2;2;0;79438948;72.562358;0;0.000000;79438948;72.562358;2020-11-23
14.785.152/0001-51;2020-01-01;8;100575;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;1;2;3;24540000;23.780000;0;0.000000;24540000;23.780000;2020-08-26
14.807.945/0001-24;2020-01-01;10;103173;SANSUY S.A. INDUSTRIA DE PLASTICOS;784;56;0;2657920;34.450000;5058480;65.550000;7716400;100.000000;2020-07-27
14.876.090/0001-93;2020-01-01;3;133636;GAIA IMPACTO SECURITIZADORA S.A.;1;1;0;0;0.000000;0;0.000000;0;0.000000;2016-07-13
14.882.295/0001-81;2020-01-01;2;95781;CBO HOLDING S.A.;0;3;0;26171916;20.000000;0;0.000000;26171916;20.000000;2020-08-03
14.998.371/0001-19;2020-01-01;6;102981;J. MACEDO S.A.;30;6;0;10674856;100.000000;8692854;100.000000;19367710;100.000000;2019-12-30
15.073.274/0001-88;2020-01-01;3;103615;PPLA PARTICIPATIONS LTD.;0;0;8;0;0.000000;2814666;100.000000;2814666;100.000000;2020-03-18
15.101.405/0001-93;2020-01-01;2;94136;CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA;276;19;2;2106;26.950000;14716;95.940000;16822;72.660000;2019-04-25
15.115.504/0001-24;2020-01-01;3;100130;TRONOX PIGMENTOS DO BRASIL S.A.;4127;174;50;10158398;35.000000;18860349;65.000000;29018747;100.000000;2020-04-29
15.139.629/0001-94;2020-01-01;8;102913;CIA ELETRICIDADE EST. DA BAHIA - COELBA;2224;301;15;2453175;0.883242;324289;0.116757;2777464;1.059712;2018-03-29
15.141.799/0001-03;2020-01-01;6;104757;CIA FERRO LIGAS DA BAHIA - FERBASA;20483;297;51;312688;1.062119;40145300;68.181556;40457988;45.808410;2020-07-28
15.144.017/0001-90;2020-01-01;3;104813;CIA SEGUROS ALIANCA DA BAHIA;888;23;3;2388513;62.200000;1365595;35.560000;3754108;48.880000;2020-03-31
15.229.110/0001-05;2020-01-01;1;93834;CAPITALE SECURITIZADORA DE CRÉDITO S/A;2;0;0;0;0.000000;0;0.000000;0;0.000000;2012-07-03
15.377.572/0001-61;2020-01-01;2;109323;NASA SECURITIZADORA S.A.;1;1;0;0;0.000000;0;0.000000;0;0.000000;2015-06-09
15.413.826/0001-50;2020-01-01;3;99328;ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.;1;2;0;421;0.070000;0;0.000000;421;0.070000;2020-04-29
15.484.093/0001-44;2020-01-01;12;104764;ECO101 CONCESSIONÁRIA DE RODOVIAS S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2020-04-15
15.494.541/0001-90;2020-01-01;4;104048;SALUS INFRAESTRUTURA PORTUARIA SA;0;2;0;4200;100.000000;0;0.000000;4200;100.000000;2017-04-28
15.527.906/0001-36;2020-03-31;6;97198;BIOSEV S.A.;2219;35;25;61163399;5.993888;0;0.000000;61163399;5.993888;2019-07-31
15.578.569/0001-06;2020-01-01;12;104693;CONC DO AEROPORTO INTERNACIONAL DE GUARULHOS S.A.;0;2;0;3033541675;100.000000;0;0.000000;3033541675;100.000000;2017-12-07
15.675.715/0001-11;2020-01-01;2;98292;HOUSI S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2020-08-19
15.688.041/0001-90;2020-01-01;1;95198;MBK SECURITIZADORA SA;1;1;0;180000;100.000000;0;0.000000;180000;100.000000;2016-04-30
16.233.389/0001-55;2020-01-01;4;102842;CVLB BRASIL S.A;8;2;0;0;0.000000;0;0.000000;0;0.000000;2020-12-18
16.234.171/0001-15;2020-01-01;4;99468;METANOR SA METANOL DO NE;115;135;250;98693100;33.330000;197386202;66.670000;296079302;100.000000;2008-09-04
16.404.287/0001-55;2020-01-01;12;104701;SUZANO S.A.;66270;618;1538;724921241;53.250000;0;0.000000;724921241;53.250000;2020-05-22
16.590.234/0001-76;2020-01-01;13;104601;AZZAS 2154 S.A.;30457;86;248;45095471;49.580373;0;0.000000;45095471;49.580373;2020-06-10
16.614.075/0001-00;2020-01-01;8;104609;DIRECIONAL ENGENHARIA S.A.;32833;256;271;75391676;50.261117;0;0.000000;75391676;50.261117;2021-04-29
16.670.085/0001-55;2020-01-01;6;99490;LOCALIZA RENT A CAR S.A.;35748;1253;924;592069308;78.061348;0;0.000000;592069308;78.061348;2020-11-12
16.811.931/0001-00;2020-01-01;10;104628;ALPHAVILLE S.A.;353;6;46;4618950;20.605000;0;0.000000;4618950;20.605000;2021-04-29
16.922.038/0001-51;2020-01-01;16;104942;ENJOEI S.A.;19433;400;400;158821493;79.630527;0;0.000000;158821493;79.630527;2021-05-12
17.155.730/0001-64;2020-01-01;15;104644;CIA ENERGETICA DE MINAS GERAIS - CEMIG;201266;2118;1724;277516331;49.030000;1114214662;98.840000;1391730993;82.190000;2021-04-30
17.161.241/0001-15;2020-01-01;1;92788;MINASMAQUINAS S.A.;983;173;0;1603;7.150000;3879;17.300000;5482;12.220000;2020-04-27
17.162.082/0001-73;2020-01-01;1;95343;MENDES JUNIOR ENGENHARIA S.A.;3531;41;21;17673;0.171426;313613;3.042014;331286;3.213440;2019-04-30
17.167.396/0001-69;2020-01-01;3;102666;ALFA HOLDINGS S.A.;11934;1458;6;3211758;6.980317;17690552;46.746730;20902310;24.683219;2020-04-24
17.167.412/0001-13;2020-01-01;7;102648;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;4007;360;17;5959590;10.143354;19006438;42.994875;24966028;24.252388;2020-04-24
17.184.037/0001-10;2020-01-01;24;104795;BCO MERCANTIL DO BRASIL S.A.;7078;725;22;10948799;33.608085;14333243;72.251750;25282042;48.233637;2020-01-31
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;15072;1490;8;3841009;9.508641;11214621;33.726607;15055630;20.443134;2020-04-24
17.234.244/0001-31;2020-01-01;3;102407;FTL - FERROVIA TRANSNORDESTINA LOGÍSTICA S.A.;0;2;0;526737844;100.000000;0;0.000000;526737844;100.000000;2019-11-13
17.245.234/0001-00;2020-01-01;5;103469;CIA FIACAO TECIDOS CEDRO CACHOEIRA;2237;28;4;2019831;35.390000;3456367;80.510000;5476198;54.760000;2020-07-31
17.281.106/0001-03;2020-01-01;10;103787;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;13632;765;89;188444559;49.557669;0;0.000000;188444559;49.557669;2020-04-29
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;49856;196;241;264441032;92.342587;0;0.000000;264441032;92.342587;2020-08-06
17.344.597/0001-94;2020-01-01;14;103351;BB SEGURIDADE PARTICIPAÇÕES S.A.;127446;2237;1330;671584841;33.579000;0;0.000000;671584841;33.579000;2020-04-22
17.346.997/0001-39;2020-01-01;4;99537;COSAN LOGISTICA S.A.;11947;236;2;122209783;26.382424;0;0.000000;122209783;26.382424;2020-07-29
18.328.118/0001-09;2020-01-01;11;100781;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;1;1;1;261956811;66.488000;0;0.000000;261956811;66.488000;2020-08-18
18.494.485/0001-82;2020-01-01;5;103122;PORTO SUDESTE V.M. S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2019-04-29
18.572.225/0001-88;2020-01-01;1;95219;CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL;0;1;0;380000000;100.000000;0;0.000000;380000000;100.000000;2018-09-27
18.593.815/0001-97;2020-01-01;11;103747;PRINER SERVIÇOS INDUSTRIAIS S.A.;18933;169;47;38091055;98.350000;0;0.000000;38091055;98.350000;2021-04-30
19.133.012/0001-12;2020-01-01;1;95318;RENOVA COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.;1;1;0;0;0.000000;0;0.000000;0;0.000000;2017-04-28
19.208.022/0001-70;2020-01-01;9;104867;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2020-04-15
19.276.528/0001-16;2020-01-01;2;98991;BCBF PARTICIPAÇÕES S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2020-05-22
19.296.342/0001-29;2020-01-01;4;103462;MGI - MINAS GERAIS PARTICIPAÇÕES S.A.;0;3;0;0;0.000000;0;0.000000;0;0.000000;2019-09-11
19.378.769/0001-76;2020-01-01;9;104594;INSTITUTO HERMES PARDINI S.A.;5595;49;250;43661030;33.334000;0;0.000000;43661030;33.334000;2020-04-28
19.521.322/0001-04;2020-01-01;3;104183;CONCESSIONÁRIA ROTA DO OESTE S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2017-09-01
19.526.748/0001-50;2020-01-01;5;102858;COMPANHIA INDUSTRIAL CATAGUASES;152;6;0;44070;30.562100;217;19.567200;44287;30.478200;2020-06-17
19.527.586/0001-75;2020-01-01;1;95489;COMPANHIA ENERGÉTICA SINOP S/A;0;3;0;0;0.000000;0;0.000000;0;0.000000;2020-07-15
19.527.639/0001-58;2020-01-01;3;99030;ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S/A;0;1;0;0;0.000000;0;0.000000;0;0.000000;2020-04-29
19.642.306/0001-70;2020-01-01;2;102879;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2020-04-07
19.688.956/0001-56;2020-01-01;1;94294;BIOTOSCANA INVESTMENTS S.A.;3144;28;77;51585097;48.381149;0;0.000000;51585097;48.381149;2019-11-25
19.726.048/0001-00;2020-01-01;11;103270;CONCESSIONÁRIA BR-040 S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2020-04-30
19.851.496/0001-35;2020-01-01;1;95337;LOGOS COMPANHIA SECURITIZADORA S/A;1;1;0;0;0.000000;0;0.000000;0;0.000000;2014-03-25
19.853.511/0001-84;2020-01-01;13;103447;NOTRE DAME INTERMÉDICA PARTICIPAÇÕES S.A.;18417;1800;0;593631391;96.487442;0;0.000000;593631391;96.487442;2020-03-25
20.247.322/0001-47;2020-01-01;6;100615;ALLIED TECNOLOGIA S.A.;3;0;2;0;0.000000;0;0.000000;0;0.000000;2020-11-09
20.258.278/0001-70;2020-01-01;5;97620;OUROFINO S.A.;3331;111;10;23582833;43.710000;0;0.000000;23582833;43.710000;2019-03-29
20.451.953/0001-83;2020-01-01;2;93806;BLUM COMPANHIA DE SECURITIZAÇÃO DE CRÉDITOS S.A;0;1;0;501000;100.000000;0;0.000000;501000;100.000000;2019-12-16
20.646.442/0001-17;2020-01-01;1;95319;GAIA CRED SECURITIZADORA DE CRÉDITOS FINANCEIROS S/A.;1;1;0;0;0.000000;0;0.000000;0;0.000000;2020-07-30
21.240.146/0001-84;2020-01-01;3;102829;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;17;3;8;0;0.000000;0;0.000000;0;0.000000;2021-04-01
21.254.073/0001-80;2020-01-01;1;95231;COMPANHIA ITAUNENSE ENERGIA E PARTICIPAÇÕES;800;5;0;9116000;100.000000;0;0.000000;9116000;100.000000;2018-03-27
21.255.567/0001-89;2020-01-01;3;103475;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;6100;1;1;3339951;8.780000;18622004;26.640000;21961955;19.730000;2021-04-30
21.262.638/0001-70;2020-01-01;1;95195;ENCALSO PARTICIPAÇÕES EM CONCESSÕES S/A;0;4;0;0;0.000000;0;0.000000;0;0.000000;2019-12-03
21.314.559/0001-66;2020-01-01;12;105018;MOVIDA PARTICIPACOES SA;73096;983;462;132113940;44.200000;0;0.000000;132113940;44.200000;2020-04-30
21.389.501/0001-81;2020-01-01;5;100259;COMPASS GÁS E ENERGIA S.A.;2;1;0;0;0.000000;0;0.000000;0;0.000000;2020-07-30
21.414.457/0001-12;2020-01-01;2;97858;LEADS CIA. SECURITIZADORA;1;1;0;0;0.000000;0;0.000000;0;0.000000;2014-10-15
21.610.416/0001-00;2020-01-01;1;93767;FORTUNATO SECURITIZADORA S/A;2;0;0;0;0.000000;0;0.000000;0;0.000000;2014-10-29
21.948.105/0001-47;2020-01-01;1;94581;BTGI QUARTZO PARTICIPAÇÕES S/A;0;1;1;0;0.000000;0;0.000000;0;0.000000;2018-06-01
21.976.484/0001-89;2020-01-01;1;95378;RUGE SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.;1;1;0;0;0.000000;0;0.000000;0;0.000000;2019-02-19
21.976.510/0001-79;2020-01-01;1;94582;BTGI SAFIRA PARTICIPAÇÕES S/A;0;1;1;0;0.000000;0;0.000000;0;0.000000;2018-06-01
22.163.297/0001-49;2020-01-01;8;104769;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;0;1;0;0;0.000000;0;0.000000;0;0.000000;2020-04-15
22.261.473/0001-85;2020-01-01;3;105122;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;18;2;0;1759962;0.860080;0;0.000000;1759962;0.043003;2020-04-30
22.266.175/0001-88;2020-01-01;3;104568;FERTILIZANTES HERINGER S.A.;1829;51;0;15626962;29.015504;0;0.000000;15626962;29.015504;2018-04-26
22.495.265/0001-40;2020-01-01;2;98023;SENECA COMPANHIA SECURITIZADORA;2;0;0;0;0.000000;0;0.000000;0;0.000000;2015-04-15
